"Data/Hora","Produto","SEC 6 - Lote","SEC 6 - Processo","SEC 6 - Nivel TQ Origem (g/l)","SEC 6 - Lote TQ Origem","SEC 6 - Massa Seca TQ Origem (%)","SEC 6 - Totalizador de Entrada (auxiliar) (kg)","SEC 6 - TQ Origem","SEC 6 - Volume TQ Origem (m3)","SEC 6 - Umidade Absoluta Antes Munters (g/kg)","SEC 6 - Rotação Ventilador Principal (rpm)","SEC 6 - Temperatura Ar Antes Regeneração do Munters (°C)","SEC 6 - Temperatura Ar Após Regeneração do Munters (°C)","SEC 6 - Taxa de Água Evaporada (%)","SEC 6 - Vazão de Produto (L/h)","SEC 6 - Rotação Ventilador M326003 (rpm)","SEC 6 - Temperatura do Ar após M326003 (°C)","SEC 6 - Pressão do Ar Após M326003 (bar)","SEC 6 - Umidade Absoluta Após M326003 (g/kg)","SEC 6 - Temperatura após M326013 (°C)","SEC 6 - Rotação Ventilador M326004 (rpm)","SEC 6 - Temperatura após M326004 (°C)","SEC 6 - Vazão do Ar Após M326004 (m3)","SEC 6 - Pressão do IFB (bar)","SEC 6 - Rotação Ventilador M326005 (rpm)","SEC 6 - Temperatura após M326005 (°C)","SEC 6 - Vazão do Ar Após M326005 (m3)","SEC 6 - Rotação Ventilador M326006 (rpm)","SEC 6 - Temperatura após M326006 (°C)","SEC 6 - Vazão do Ar Após M326006 (m3)","SEC 6 - Pressão do EFB (bar)","SEC 6 - Rotação Exaustor M326009 (rpm)","SEC 6 - Pressão da Câmara (bar)","SEC 6 - Pressão de Entrada CC326001 (bar)","SEC 6 - Pressão de Saída CC326001 (bar)","SEC 6 - Pressão de Entrada CC326002 (bar)","SEC 6 - Pressão de Saída CC326002 (bar)","SEC 6 - Pressão de Entrada CC326003 (bar)","SEC 6 - Pressão de Saída CC326003 (bar)","SEC 6 - Pressão de Entrada CC326004 (bar)","SEC 6 - Pressão de Saída CC326004 (bar)","SEC 6 - Temperatura Após AQ326001 (°C)","SEC 6 - Temperatura TQ326001 (°C)","SEC 6 - Nível do TQ326001 (%)","SEC 6 - Pressão dos Bicos (bar)","SEC 6 - Temperatura Após AQ326002 (°C)","SEC 6 - Temperatura de Saída da Câmara (°C)","SEC 6 - Totalizador de Entrada (kg)","SEC 6 - Abertura da válvula F4","SEC 6 - Abertura vv de vapor principal","SEC 6 - Bico 1","SEC 6 - Bico 2","SEC 6 - Bico 3","SEC 6 - Bico 4","SEC 6 - Bico 5","SEC 6 - Bico 6","SEC 6 - Pastilha 1","SEC 6 - Pastilha 2","SEC 6 - Pastilha 3","SEC 6 - Pastilha 4","SEC 6 - Pastilha 5","SEC 6 - Pastilha 6","SEC 6 - Bico 1 Do Secador 6 Status","SEC 6 - Bico 2 Do Secador 6 Status","SEC 6 - Bico 3 Do Secador 6 Status","SEC 6 - Bico 4 Do Secador 6 Status","SEC 6 - Bico 5 Do Secador 6 Status","SEC 6 - Bico 6 Do Secador 6 Status","SEC 6 - Um. Abs. Saída Munters","SEC 6 - CV Válvula de Controle de Pressão LF-02 (%)"
"05/07/2024 09:51:22","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 7a H","","24ME0651 (155542)","45.14","14882.76","TER 5","","9.17","92.00","27.38","39.11","73.36","2306.20","","164.59","98.12","0.00","38.46","79.50","74.90","9484.01","242.68","49.00","33.62","1516.52","43.00","27.32","1608.73","-7.16","83.00","-8.15","-62.95","-186.67","-68.35","-176.46","-62.76","-187.50","-57.21","-176.91","73.51","76.42","29.43","156.85","84.73","94.88","14882.76","100.00","71.38","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","2.76","61.88"
"05/07/2024 10:51:21","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 8a H","","24ME0651 (155542)","45.14","17709.48","TER 5","","9.51","92.00","28.31","39.70","73.56","2310.28","","165.74","98.61","0.00","39.38","80.00","75.02","9509.23","242.76","49.00","34.66","1506.99","43.00","27.67","1599.86","-2.47","83.33","-7.19","-59.89","-183.64","-68.18","-174.72","-61.33","-186.25","-55.29","-176.68","67.76","72.36","29.85","157.58","83.45","95.20","17709.48","100.00","65.47","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","2.63","63.07"
"05/07/2024 11:51:22","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 9a H","","24ME0651 (155542)","45.14","20549.45","TER 5","","9.65","92.00","29.20","40.70","73.70","2313.80","","164.34","97.96","0.00","40.14","80.00","74.88","9470.33","244.52","49.00","35.84","1504.08","44.00","28.22","1609.73","-0.80","83.05","-6.89","-57.70","-181.17","-64.41","-172.44","-52.76","-181.10","-50.58","-172.33","68.81","69.18","35.64","158.22","84.98","94.64","20549.45","100.00","64.54","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","3.01","63.36"
"05/07/2024 12:51:22","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 10a H","","24ME0651 (155542)","45.14","23385.24","TER 5","","9.44","92.00","30.04","39.82","73.57","2311.29","","165.07","97.56","0.00","39.76","80.00","74.89","9427.45","242.03","49.61","35.38","1499.09","43.39","28.05","1602.03","-3.90","84.00","-9.50","-60.49","-186.34","-69.74","-176.21","-62.29","-187.17","-56.62","-176.83","70.61","71.80","35.86","158.13","85.72","94.85","23385.24","100.00","68.81","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","3.02","62.13"
"05/07/2024 13:51:23","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 11a H","","24ME0651 (155542)","45.14","26220.27","TER 5","","9.16","92.00","31.06","40.77","73.58","2311.59","","164.63","98.78","0.00","40.37","80.98","74.89","9438.58","244.87","50.00","36.17","1494.04","44.00","28.40","1585.94","-5.75","84.00","-8.81","-60.90","-184.51","-67.02","-176.05","-59.90","-185.54","-55.52","-175.40","72.19","73.75","30.75","157.65","85.04","94.62","26220.27","100.00","67.11","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","3.07","64.14"
"05/07/2024 14:51:23","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 12a H","","24ME0651 (155542)","45.14","29053.63","TER 5","","8.74","92.00","31.88","40.36","73.58","2314.32","","165.00","102.49","0.00","40.45","80.91","75.09","9516.14","249.57","50.00","36.31","1498.23","44.95","28.62","1616.50","-1.21","85.00","-6.63","-54.51","-183.18","-63.77","-173.84","-56.62","-180.60","-53.31","-172.43","69.92","72.80","26.75","157.69","84.50","94.77","29053.63","100.00","68.80","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","2.85","63.47"
"05/07/2024 15:51:23","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 13a H","","24ME0651 (155542)","45.14","31891.21","TER 5","","8.80","92.00","32.18","48.26","73.74","2314.88","","165.39","105.84","0.00","46.70","80.05","75.10","9542.06","247.32","50.33","40.24","1487.47","45.00","31.97","1607.24","-2.04","84.80","-2.81","-50.04","-171.90","-60.21","-164.07","-47.99","-174.79","-48.21","-165.78","67.62","70.14","25.17","158.36","84.66","94.59","31891.21","100.00","53.48","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.61","63.84"
"05/07/2024 17:27:19","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 14a H","","24ME0651 (155542)","45.14","34834.11","TER 5","","8.90","86.00","32.59","37.01","14.68","464.29","","132.42","92.44","0.00","37.62","60.53","69.73","7423.10","150.98","40.35","32.27","1575.31","52.97","31.49","1631.05","-0.35","77.00","-4.40","-54.86","-164.41","-64.08","-151.25","-56.43","-166.99","-53.07","-157.08","57.46","61.74","51.99","156.52","79.75","106.30","34834.11","100.00","20.71","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1033","1033","1033","1033","1033","2.81","93.32"
"05/07/2024 18:27:20","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 15a H","","24ME0651 (155542)","45.14","36471.98","TER 5","","9.12","92.00","30.24","43.50","71.69","2284.86","","161.37","97.52","0.00","42.32","81.00","75.02","8688.13","281.56","39.00","38.50","1500.94","50.86","30.19","1624.47","-8.63","83.00","-10.05","-56.90","-183.76","-66.78","-174.67","-60.72","-183.31","-57.66","-175.30","77.81","69.44","51.24","154.00","85.68","98.93","36471.98","100.00","56.14","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","2.13","92.65"
"05/07/2024 19:27:20","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 16a H","","24ME0651 (155542)","45.14","39268.04","TER 5","","9.28","92.00","29.79","47.79","72.64","2281.19","","165.57","99.99","0.00","45.78","83.00","75.02","9131.83","308.99","51.00","39.97","1485.56","51.05","31.98","1611.50","-8.66","83.45","-7.78","-56.90","-176.41","-64.21","-170.08","-56.17","-179.33","-48.81","-170.32","70.60","70.89","34.57","153.19","84.53","95.79","39268.04","100.00","56.44","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.33","86.89"
"05/07/2024 20:27:20","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 17a H","","24ME0651 (155542)","45.14","42067.93","TER 5","","8.65","92.00","29.23","47.91","72.72","2279.80","","165.26","99.02","0.00","45.97","84.75","74.91","8911.35","307.63","51.00","40.10","1489.97","52.00","32.34","1582.10","-5.13","84.00","-7.89","-54.43","-178.78","-60.43","-171.83","-55.28","-178.87","-50.75","-170.96","64.14","67.38","37.84","153.73","84.01","95.32","42067.93","100.00","57.07","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.28","82.75"
"05/07/2024 21:27:20","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 18a H","","24ME0651 (155542)","45.14","44869.64","TER 5","","8.76","92.00","29.12","41.67","72.86","2282.70","","163.87","97.40","0.00","41.96","84.00","74.98","8878.08","304.93","51.00","39.57","1544.40","51.00","30.31","1627.98","-5.47","84.61","-9.61","-60.89","-180.95","-66.08","-174.59","-60.11","-182.83","-52.40","-173.48","61.88","63.57","41.70","154.92","84.78","94.94","44869.64","100.00","63.29","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","2.23","77.23"
"05/07/2024 22:27:22","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 19a H","","24ME0651 (155542)","45.14","47679.70","TER 5","","9.16","92.00","28.76","48.13","72.84","2281.52","","165.05","93.84","0.00","46.13","84.22","75.02","8950.15","299.63","50.66","40.19","1541.35","50.00","32.32","1607.93","-11.79","84.00","-14.47","-67.84","-187.19","-69.08","-180.14","-67.34","-190.12","-59.45","-181.11","62.62","62.51","43.50","155.08","85.05","95.33","47679.70","100.00","56.48","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.28","71.46"
"05/07/2024 23:27:20","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 20a H","","24ME0651 (155542)","45.14","50484.14","TER 5","","9.05","92.00","28.44","40.97","72.81","2283.22","","164.76","99.65","0.00","41.57","84.00","74.71","9046.65","304.30","50.00","39.66","1519.83","50.97","29.92","1589.15","-7.74","85.00","-8.98","-59.77","-183.46","-66.63","-176.04","-59.76","-186.51","-56.01","-177.35","62.61","62.94","42.42","154.64","84.98","95.43","50484.14","100.00","65.37","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","2.26","67.46"
"06/07/2024 00:27:22","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 21a H","","24ME0651 (155542)","45.14","53293.49","TER 5","","8.69","92.00","28.21","46.72","72.85","2281.95","","165.65","96.99","0.00","44.82","84.00","75.12","9076.63","303.53","51.00","40.11","1482.37","51.00","31.44","1582.01","-2.92","84.97","-6.17","-56.66","-178.87","-66.05","-172.35","-61.22","-182.50","-50.84","-172.85","62.51","62.65","39.58","155.17","84.89","95.65","53293.49","100.00","58.66","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.32","63.61"
"06/07/2024 01:27:16","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624231 (155608)","Secagem - 22a H","","24ME0651 (155542)","45.14","56098.21","TER 5","","8.75","92.00","28.08","48.37","72.88","2280.18","","165.59","96.26","0.00","45.92","84.00","75.02","8885.44","304.03","51.00","39.96","1484.22","51.00","32.30","1608.45","-5.28","84.00","-10.79","-64.72","-185.51","-70.96","-178.11","-65.03","-187.54","-57.20","-177.94","59.94","61.10","38.78","155.52","84.81","95.55","56098.21","100.00","53.61","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.38","62.08"
"06/07/2024 02:11:40","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624232 (155608)","Troca Lote ou Ordem","","24ME0651 (155542)","45.14","58180.82","TER 5","","8.65","92.00","28.11","42.56","72.94","2282.08","","164.71","95.38","0.00","41.47","84.00","75.29","8912.09","303.33","51.00","38.59","1530.48","51.00","29.68","1609.90","-9.95","84.70","-13.78","-64.10","-189.54","-73.74","-183.79","-62.79","-193.19","-60.00","-183.68","59.49","60.06","38.90","155.64","84.85","95.37","58180.82","100.00","64.36","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","2.09","61.87"
"06/07/2024 02:12:01","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624232 (155608)","Secagem - 1a H","","24ME0651 (155542)","45.14","58196.76","TER 5","","8.59","92.00","28.04","42.94","72.93","2280.08","","164.78","99.54","0.00","41.53","84.00","75.46","9055.12","299.67","51.00","38.55","1484.38","51.00","29.69","1604.41","-3.37","84.91","-6.70","-57.53","-178.58","-64.55","-172.69","-58.10","-181.89","-51.96","-173.00","59.35","60.06","38.90","155.72","84.83","95.36","58196.76","100.00","64.41","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","2.13","62.45"
"06/07/2024 02:27:17","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624232 (155608)","Secagem - 2a H","","24ME0651 (155542)","45.14","58911.26","TER 5","","8.61","92.00","28.04","43.19","72.99","2283.46","","164.15","99.44","0.00","42.09","84.00","74.99","8923.12","304.63","51.00","39.34","1518.96","50.38","29.83","1605.52","-4.91","85.00","-8.04","-55.05","-179.72","-66.34","-173.43","-60.62","-183.60","-54.43","-174.53","58.83","59.77","38.96","155.83","84.83","95.20","58911.26","100.00","66.57","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","2.00","62.22"
"06/07/2024 03:27:17","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624232 (155608)","Secagem - 3a H","","24ME0651 (155542)","45.14","61725.27","TER 5","","8.86","92.00","28.04","47.40","72.98","2282.07","","165.43","100.21","0.00","45.40","84.00","75.07","9111.63","305.29","51.00","39.91","1515.00","51.00","31.84","1581.05","-3.89","84.00","-6.33","-57.56","-177.21","-64.66","-170.91","-55.57","-180.23","-53.67","-170.37","58.07","58.87","40.27","156.20","84.93","95.34","61725.27","100.00","55.86","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.51","62.23"
"06/07/2024 04:27:18","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624232 (155608)","Secagem - 4a H","","24ME0651 (155542)","45.14","64537.72","TER 5","","8.63","92.00","27.61","47.99","72.95","2282.12","","164.60","97.89","0.00","45.78","84.00","75.49","9019.11","301.08","51.00","39.96","1493.31","51.00","32.11","1584.57","-1.00","84.00","-5.97","-60.42","-179.65","-66.06","-173.37","-57.77","-181.14","-53.40","-172.66","57.56","58.64","41.17","156.02","84.77","94.94","64537.72","100.00","54.08","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.34","62.91"
"06/07/2024 05:27:18","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624232 (155608)","Secagem - 5a H","","24ME0651 (155542)","45.14","67349.44","TER 5","","8.69","92.00","27.00","47.94","72.92","2281.13","","164.28","96.56","0.00","45.85","84.00","75.10","8991.40","301.16","51.24","39.99","1503.63","51.00","32.45","1616.85","-4.25","84.00","-9.57","-61.02","-179.23","-66.10","-173.49","-60.05","-181.69","-52.25","-173.99","58.76","58.74","40.98","156.11","84.96","94.76","67349.44","100.00","52.50","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.30","62.20"
"06/07/2024 06:27:22","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624232 (155608)","Secagem - 6a H","","24ME0651 (155542)","45.14","70166.63","TER 5","","8.59","92.00","27.00","48.26","72.89","2280.82","","165.39","98.90","0.00","45.70","84.00","75.14","8951.58","302.89","51.00","40.02","1508.50","51.00","32.21","1607.19","-1.08","84.00","-4.28","-53.52","-174.95","-62.05","-167.67","-57.12","-178.26","-49.09","-168.96","56.88","58.56","39.48","155.76","85.21","95.50","70166.63","100.00","55.88","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.16","62.91"
"06/07/2024 07:27:19","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624232 (155608)","Secagem - 7a H","","24ME0651 (155542)","45.14","72976.00","TER 5","","8.65","92.00","27.06","47.73","72.87","2283.41","","164.97","98.99","0.00","45.51","84.00","75.04","8998.46","302.71","51.91","39.96","1503.97","51.00","32.15","1566.59","-1.08","84.00","-6.20","-57.96","-177.05","-63.04","-169.35","-57.98","-176.72","-52.24","-169.31","56.16","57.66","38.41","155.83","84.72","94.86","72976.00","100.00","56.70","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.20","63.18"
"06/07/2024 08:27:21","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624232 (155608)","Secagem - 8a H","","24ME0651 (155542)","45.14","75791.63","TER 5","","8.77","92.00","27.42","49.04","72.95","2283.04","","165.16","98.83","0.00","46.22","84.00","75.03","8958.15","304.72","51.00","40.17","1498.56","51.00","32.56","1601.38","-2.17","84.00","-7.20","-58.45","-177.05","-65.32","-170.90","-56.41","-179.71","-51.81","-172.19","55.77","56.76","39.42","155.76","84.78","95.52","75791.63","100.00","54.63","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.27","62.85"
"06/07/2024 09:27:16","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624232 (155608)","Secagem - 9a H","","24ME0651 (155542)","45.14","78599.44","TER 5","","8.81","92.00","28.74","48.63","73.05","2280.95","","165.59","100.84","0.00","46.38","84.00","75.14","9063.96","301.83","52.00","39.98","1479.47","51.73","32.56","1584.81","-3.28","84.54","-6.40","-57.20","-180.05","-65.75","-171.38","-59.84","-181.65","-54.66","-172.03","55.69","56.60","40.56","155.62","85.02","95.76","78599.44","100.00","55.10","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.36","63.48"
"06/07/2024 10:27:15","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624232 (155608)","Secagem - 10a H","","24ME0651 (155542)","45.14","81411.94","TER 5","","8.56","92.00","30.12","49.55","73.00","2281.85","","165.48","98.66","0.00","46.90","84.00","75.11","8935.73","303.31","52.00","39.97","1492.55","51.00","33.07","1611.21","-3.78","84.00","-9.69","-61.13","-182.95","-68.67","-174.64","-60.89","-184.40","-56.89","-174.65","54.39","56.23","41.13","155.29","85.00","95.63","81411.94","100.00","51.82","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.50","63.09"
"06/07/2024 11:27:18","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624232 (155608)","Secagem - 11a H","","24ME0651 (155542)","45.14","84226.00","TER 5","","8.37","92.00","31.67","49.15","73.17","2284.11","","164.05","101.47","0.00","47.32","84.00","75.32","8940.18","302.27","51.00","39.95","1480.25","51.00","33.48","1593.90","-4.46","85.00","-8.04","-54.98","-178.91","-65.93","-171.26","-61.84","-180.00","-55.04","-172.48","46.31","50.57","52.03","155.75","83.74","94.58","84226.00","100.00","54.10","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.39","62.92"
"06/07/2024 12:27:18","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624232 (155608)","Secagem - 12a H","","24ME0651 (155542)","45.14","87040.12","TER 5","","9.37","92.00","33.04","50.24","73.27","2286.88","","165.00","99.60","0.00","48.07","83.50","74.81","9203.14","299.43","51.43","40.07","1485.44","51.00","33.97","1610.26","-5.44","84.73","-9.59","-57.29","-181.14","-64.48","-172.49","-62.72","-182.70","-55.21","-174.79","47.59","47.91","73.32","155.72","82.69","95.15","87040.12","100.00","53.20","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.57","62.56"
"06/07/2024 13:27:21","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624232 (155608)","Secagem - 13a H","","24ME0651 (155542)","45.14","89853.48","TER 5","","9.32","92.00","34.05","49.66","73.25","2285.82","","164.35","101.76","0.00","48.03","84.44","74.59","8994.61","303.21","51.00","40.01","1491.99","51.00","34.09","1593.07","-3.93","85.00","-9.05","-54.78","-177.71","-62.41","-169.29","-56.67","-178.69","-51.94","-170.84","51.96","48.80","89.89","158.36","82.71","95.05","89853.48","100.00","54.67","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.66","63.30"
"06/07/2024 14:27:18","Bionis YE GMX 18 - Ext.Lev SC-20 AGLO","Q624232 (155608)","Secagem - 14a H","","24ME0651 (155542)","45.14","92665.22","TER 5","","9.18","92.00","34.65","50.23","73.12","2290.24","","164.96","104.23","0.00","48.55","84.00","74.72","9011.03","304.25","51.00","39.98","1468.72","51.00","34.43","1596.18","0.38","85.00","-5.50","-55.95","-175.56","-61.47","-167.80","-55.23","-177.45","-51.78","-169.06","80.07","51.90","24.75","155.30","83.04","94.85","92665.22","100.00","49.43","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1033","1.55","64.10"
"06/07/2024 20:01:34","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624233 (155505)","Secagem - 1a H","","24ME0652 (155440)","45.14","92665.22","TER 6","","7.02","86.00","28.35","39.52","0.00","0.00","","110.84","71.93","0.00","38.93","60.00","59.53","9209.77","102.79","60.00","41.41","2149.99","60.00","40.46","1980.62","-1.37","79.09","-14.70","-62.30","-190.99","-76.61","-164.51","-64.65","-199.91","-69.09","-184.99","30.02","33.35","","5.98","40.32","99.77","0.00","100.00","8.02","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1033","1033","1033","1033","1033","1033","1.11","96.63"
"06/07/2024 21:18:21","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624233 (155505)","Secagem - 2a H","","24ME0652 (155440)","41.90","799.90","TER 6","","7.65","90.00","26.92","38.98","58.42","1748.07","","145.59","88.34","0.00","38.57","62.02","73.34","8354.54","130.49","40.00","30.93","1497.83","47.00","27.93","1590.06","-3.19","82.00","-6.57","-48.75","-164.77","-56.15","-154.77","-48.29","-169.83","-49.30","-159.01","81.45","63.50","54.39","154.33","85.91","90.79","799.90","100.00","31.75","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1033","1033","1.20","89.27"
"06/07/2024 22:18:21","Bionis YE 5 - Ext.Lev SC-20 AGLO","Q624233 (155505)","Secagem - 3a H","","24ME0652 (155440)","41.90","3681.31","TER 6","","7.92","90.00","29.53","40.58","86.23","2584.63","","167.83","95.09","0.00","38.87","68.00","75.12","8979.51","164.25","45.50","34.14","1494.63","46.91","27.99","1610.35","-8.98","85.00","-8.97","-57.25","-175.78","-67.23","-167.87","-56.19","-179.16","-54.02","-169.55","60.71","76.50","25.90","148.98","97.43","89.89","3681.31","100.00","100.00","1.48","1.48","1.48","1.48","1.48","1.48","6.00","6.00","6.00","6.00","6.00","5.00","1061","1061","1061","1061","1061","1061","1.72","81.46"
